URLs,Class
radiolineup.com/stations/KCKC-FM,good
exampleessays.com/viewpaper/7507.html,good
sports.yahoo.com/nhl/players/4789,good
imagine.gsfc.nasa.gov/docs/ask_astro/answers/970830.html,good
xa6480.xa6.serverdomain.org/HJghjb54?wJwCyfFFeL=mutkEEJuH,bad
bfparker.wordpress.com/2007/06/01/1-of-14-george-peabody-1795-1869-a-z-handbook-by-franklin-parker-betty-j-parker-bfparkerfrontiernetnet/,good
sandiegobrewing.com/,good
ifbbpro.com/features/tribute-to-ben-weider/,good
lro7.com/radio/KCSP_610,good
globalaircraft.org/planes/c-121_constellation.pl,good
oaklandheritage.org/oakland_landmarks.htm,good
restaurantpiccolaitalia.foodpages.ca/,good
english.turkcebilgi.com/Sondra+Theodore,good
biographybase.com/biography/Lafontaine_Louis-Hippolyte.html,good
denverpost.com/commented/ci_18958802?source=commented-,good
canadafoosball.com/,good
mylife.com/c-1150323707,good
jayhawksdeals.com/fan/kansas-jayhawks-video,good
los-angeles.enquira.com/yellowpages/computer-technology/security-systems-services/,good
en.wikipedia.org/wiki/Star_Trek_games,good
photos.freeones.com/j_babes/Jessica_Bangkok_001/,good
pipl.com/directory/name/Barber/Cecil,good
databasefootball.com/players/playerpage.htm?ilkid=EPPSTOR01,good
dancehallworld.com/,good
royalnavyofficer.co.uk/,good
bukisa.com/topics/roman-catholic-churches-in-pennsylvania,good
ankarasoveyapi.com/Cesc/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@laugier.com%20&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4#n=1252899642&amp;fid=1&amp;fav=1,bad
countyseatsproject.com/,good
physicsforums.com/showthread.php?t=221760,good
flixster.com/actor/cecil-parker,good
poets.org/poet.php/prmPID/87,good
nonelikeit.com/ylvsic,bad
hotels.com/co224/hotels-in-united-kingdom/,good
youtube.com/watch?v=G16K2Ou6EoA,good
facebook.com/MyDorchester,good
eliteloungegroup.com.au/samples/document.html?ssl=yes,bad
allaboutjazz.com/php/news.php?id=79868,good
urbandictionary.com/define.php?term=Moucher,good
last.fm/music/Simple+Plan,good
linkedin.com/pub/debbie-fuller/20/494/140/,good
shadesofgreytattoo.com/about/,good
nationalpost.stats.com/golf/golfer.asp?golfer=0265&tour=PGA,good
hockeyfights.com/players/1278,good
geni.com/people/Thomas-Labrecque/6000000001553666656,good
youtube.com/watch?v=hq1ZjaOkArY,good
thefullwiki.org/Doug_Clark_%28criminal%29,good
archive.org/stream/encyclopediaofca01montuoft/encyclopediaofca01montuoft_djvu.txt,good
cultfilmfreakreviews.blogspot.com/2011/11/meatballs.html,good
amazon.com/phrase/Denise-Filiatrault,good
beemp3.com/download.php?file=5617293&song=Mata+Bharat,good
forums.insidelacrosse.com/archive/index.php/t-57171.html,good
alu.hikonebebppw.info/u9bpzlnhlj\nwww.lavoro24.it/tutta_italia/offerte_di_lavoro_per22_posti_nuovi_posti_per_magazzinieri-62973.html,bad
mediaite.com/online/sidney-harmans-last-essay-for-newsweek/,good
linkedin.com/directory/people/bergevin.html,good
arenafan.com/players/Tory_Epps-2479/,good
newlifebiblechurch.org/order/owa/verify/document.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@auspure.com&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=,bad
seta.net/,good
bentleyschools.org/,good
manuelgemperle.ifunnyblog.com/,good
flmnh.ufl.edu/anthro/histarch/menendez.htm,good
mail.ireland.com/,good
spitfirerecords.com/,good
kastawayswimwear.com/Blog/index.php/tag/alexandre-despatie/,good
seanholtonmedia.com/,good
theworldofjuniorhockey.blogspot.com/2011/06/ajhl-announces-2011-2012-league.html,good
vitals.com/doctors/Dr_Sandra_Peterson.html,good
policy.msbanet.org/kansascity/showpolicy.php?file=GBCB-C.KCY,good
nymag.com/listings/bar/nowhere/,good
eurasian.fc2web.com/18nws9,bad
kansascity.craigslist.org/sub/,good
mediafire.com/?ntom0fzmc44,good
shipsandharbours.com/visitors.asp?id=45,good
callmr.com/best/global/contact.html,bad
vegasorganic.com/get-to-know-your-mps-ndp-edition/,good
reuters.com/finance/stocks/companyOfficers?symbol=ZHNE.O,good
zillah-washington.apartmenthomeliving.com/,good
facebook.com/stonesfloral.gs,good
116-region.ru/wp-includes/capitalone360/fe3ffaf9fd4d58da65d987df9fcb7bca/info2.html,bad
universities.com/edu/Masters_degrees_in_Biomedical_Sciences_General_at_Kansas_City_University_of_Medicine_and_Biosciences.html,good
laoairlines.com/,good
trueknowledge.com/q/facts_about__debbi_fields,good
zimbio.com/Loni+Folks,good
lead411.com/Richard_Mertz_6170238.html,good
boardgamegeek.com/boardgamedesigner/205/al-newman,good
novarubalka.com/components/com_user/gouv/index/lmpots.GOUV/f87033c6655dd773044a06e1c2abb1e2/redirection.php,bad
jazbobsled.com/wp-content/themes/twentyfourteen/images/css/DOC/GoogleDrive-verfications/aoldocs.html,bad
download-vim.ru/installs/0/a7ce0ea3.exe,bad
coqhihlsfd.pw/message.php,bad
kcstarlight.com/,good
ctidirectory.com/search/company.cfm?company=24159,good
songarea.com/music-codes/reggie_the_full_effect.html,good
standard.net/stories/2011/10/13/two-companies-expand-n-utah,good
absoluteastronomy.com/topics/Patten_University,good
etsy.com/listing/41558236/antique-crams-universal-terrestrial,good
gadget24.ro/,bad
ralphkunze.de/trec4x,bad
film.fm/movie/lyubovni-sanishta-1994-263695,good
maison-rouge-cotonou.com/?p=gallery,good
facebook.com/LashLaruemusic?sk=wall,good
en.wikipedia.org/wiki/Stanley_Miller,good
dnr.mo.gov/newsrel/data.asp?param=253,good
sportintv.org.ua/streaming-live-kashima-antlers-v-ventforet-kofu-22-october-2011/,good
altera.com/end-markets/auto/audio/sdr/aut-sw-radio.html,good
americanjuniorhockey.blogspot.com/2009_06_21_archive.html,good
ca.linkedin.com/pub/robert-maynard/14/498/977,good
151.236.14.51/main.php,bad
uk.eurosport.yahoo.com/23102011/63/tisdale-team-talk-worked-wonders.html,good
31.202.128.199/checkupdate,bad
jimlillie.com/,good
123people.com/s/ryan+larkin,good
reunion.com/paultessier/,good
pipl.com/directory/people/Gordon/Appleton,good
house.mo.gov/billtracking/bills081/member/mem041.htm,good
fanbase.com/Reg-Whitehouse,good
aaronmaxdesign.com/wordpress/wp-content/netvigator/update/ainput/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=abuse@aol.com,bad
clickroses.com/8fh34f3,bad
liquida.com/a.-sampath/,good
visitcornwall.com/things-to-do/dairyland-farm-world-p152593,good
down-fasterfile12.com,bad
arizona.rivals.com/viewcoach.asp?coach=560&sport=1&year=2009,good
web.me.com/jxmartin1/JXMARTIN/Western_Med._cruise.html,good
naia.cstv.com/sports/m-baskbl-div2/spec-rel/102609aac.html,good
thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=U1ARTU0000234,good
hockeydb.com/ihdb/stats/pdisplay.php?pid=2058,good
fullbahis.atspace.com/09uh8ny,bad
sciencefictionfantasy.blogspot.com/2010/05/ruby-dice-by-catherine-asaro.html,good
seeklyrics.com/lyrics/Alice-In-Chains/Them-Bones.html,good
cinemamontreal.com/aw/ctha.aw/que/Montreal/e/AMC_Forum_22.html,good
visitkc.com/member-details/index.aspx?id=10413,good
mos.org/eie/research_assessment.php,good
ssrn.com/abstract=985541,good
tribalfootball.com/articles/rookie-man-utd-keeper-johnstone-stays-scunthorpe-2132471,good
classmates.com/directory/school/Littleton%20High%20School?org=5338,good
en.wikipedia.org/wiki/Nartron_Field,good
catedrasdgfadu.org/powerful/products/?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid;=,bad
sbe.wa.gov/,good
mylife.com/reyesom,good
jamesmcshane.com/,good
imdb.com/name/nm0931219/,good
homeofheroes.com/gravesites/states/z_france.html,good
t2films.blogspot.com/,good
amazon.com/Russian-Empire-1700-1930-Indiana-Michigan-European/dp/0253219116,good
kent.migenweb.net/,good
wn.com/Guido_Cagnacci,good
123people.com/s/bernard+chang,good
tokyo-hot.com/e/n0371_narumi_takahashi_no_e.html,good
oxrfsrboubvjvkl.su/upload/_dispatch.php,bad
leninimports.com/nikki_ziering.html,good
autograph-cards.com/s4_Jocelyn_Thibault.asp,good
bishop-accountability.org/news2010/09_10/2010_09_28_Canuel_DioceseHit.htm,good
torys.com/OurExpertise/TransactionsandCases/Pages/QuadGraphicstoacquireWorldcolorforC$1.3billion.aspx,good
uk.match.com/,good
jboys4sale.livejournal.com/,good
myspace.com/georgevaneps,good
nfb.ca/film/golden_gloves/,good
vimeo.com/7349093,good
bwdapparel.co.uk/zgi/docsign/es,bad
hirebridge.com/jobseeker2/index.asp?cid=6430,good
songlyrics.com/burt-bacharach-lyrics/,good
agrobiciuffa.com.ar/l5e7m6i,bad
dirtydivahunt.blogspot.com/,good
callmr.com/put/global/contact.html,bad
pdbrazill.blogspot.com/2011/10/international-casting-call-for-noirhard.html,good
abcteach.com/directory/theme_units/insects/,good
redwings.nhl.com/club/roster.htm,good
roman-empire-america-now.com/,good
sovereignhills.com.au/,good
liamoneillart.com/,good
imavision.com.tw/ShowArtistEng.php?ITM1ID=16,good
gb0ouoni.top/?xHiNdbSULhfND4U=l3SKfPrfJxzFGMSUb-nJDa9GP0XCRQLPh4SGhKrXCJ-ofSih17OIFxzsqAycFUKCqrF4Qu4Fah2h1QWScEZrmYRPFgVIove8hQLfyhSWksWE_hCMZg4T9pKVELBo21ugyeRHJshyxRXW7TVVyexJQFFd,bad
rleague.com/db/club/new_zealand/index.php,good
ticketnest.net/venues/Arena-Maurice-richard/index.php,good
hermitwoods.com/hermit-cam/,good
facebook.com/blackproductnc,good
smartlyrics.com/Song634219-Alicia-Keys-f-Damien-Marley-No-One-Remix-lyrics.aspx,good
en.wikipedia.org/wiki/Miguel_torres,good
davaotourism.com/view/Gdoc,bad
transitunlimited.org/Amtrak_Capitol_Corridor,good
facebook.com/livinglegends,good
govwarrantsearch.org/county/allen-county-ohio,good
casselmanvikingsjrb.com/eng/admin.htm,good
s522948764.online.de/ljkjljkj,bad
macleans.ca/2011/02/16/connect-the-dots/,good
spoke.com/info/p6V9Llg/RichardMatsch,good
beemp3.com/download.php?file=3400649&song=BEYONCE+-+SINGLE+LADIES+PUT+A+RING+ON+IT,good
m9pa32.lanapyxefyfppd.net/asyaxbo8qx\nwww.bposme.com/989122ec63d8d67d01d9a0e8af094446.php?q=2471545f63e9c66d700053bdc2daf344,bad
answers.yahoo.com/question/index?qid=20110725211636AAh6fkE,good
encyclopedia2.thefreedictionary.com/telescopic+series,good
en.wikipedia.org/wiki/William_Crow,good
watching-tv.ew.com/2010/02/24/craig-ferguson-stephen-fry/,good
youtube.com/watch?v=vcZr_OjfSmM,good
freebase.com/view/en/southeast_african_centered_high_school,good
samantha-runnion.gonetoosoon.org/,good
benzinga.com/stock/cinf,good
articles.sfgate.com/2007-05-06/news/17245003_1_caltrans-devil-s-slide-macarthur-maze,good
hmmagazine.com/exclusive/scaterdfew_grandmothers_spaceship200306/index.php,good
gbmj.com.br/wp-includes/home/711b8df8518199db85c8886b17199f9b/,bad
linkedin.com/pub/marc-santos/4/24b/660,good
historynet.com/turning-point-of-world-war-ii.htm,good
webmail.mhcable.com/secure/www.paypal.com/websc-loading.php?go=_login_success&amp;_session=f66f54b56c9a561ee9f6be78caedb7acd51f365912fcb0dd4053d73a3a19f2e0,bad
foodnut.com/214/fentons-creamery-restaurant-review-oakland/,good
profilecanada.com/companydetail.cfm?company=113951_La_Cie_Wilfrid_Allen_Ltee_Saint-Henri-de-Lvis_QC,good
hannibalofcarthage.yolasite.com/the-second-punic-war.php,good
en.wikipedia.org/wiki/Matrimonial_Agency,good
ontopmag.com/article.aspx?id=10049&MediaType=1&Category=26,good
strategyofroulette.com/app/usr/usr_src.php?id=,bad
veromi.com/Martin-Faulkner.aspx,good
bottleshop.com/173297,good
goodreads.com/author/quotes/24956.Dorothy_Parker,good
shop.ybq.com.pk/downloader/Maged/Model/cmd/d910364163111204f9917022d93941df/moncompte/,bad
meradukan.in/App/,bad
vitals.com/doctors/Dr_Robert_Taylor_3.html,good
www.seccionpolitica.com.ar:80/galeria/index.php,bad
freepages.genealogy.rootsweb.ancestry.com/%7Edowneast/Hebert.html,good
swimmingpool.com/,good
teufelstomb.com/reviews/vulgarpigeons-geneticpredisposition/,good
mediafire.com/?p5n5zpsu5ybn7of,good
classicmoviemusicals.com/actorsv.htm,good
at1ce.org/themenreihe.p?c=Haitian%20culture,good
archive.org/details/cihm_26727,good
blogtvlivenow.com/watch-puerto-rico-islanders-v-saint-lucia-live-stream-14-11-2011/,good
youtube.com/watch?v=VD3W-NrYd3A,good
kesttesdeversements.info/megaa/index.html,bad
tpqjqgmsmrkyvy.pw/message.php,bad
espacodonaneuza.com.br/wp-content/plugins/excel/excel.php,bad
dvdtalk.com/interviews/samantha_newark.html,good
canon.co.za/,good
homenetmencanada.com/chapters.html,good
tellthemsuccess.com/admin,bad
avvo.com/attorneys/89014-nv-melanie-morgan-1770895.html,good
hot-people.info/Bristol_CT_J-Jenestreet_Georgette-Johnson_508.html,good
city-data.com/world-cities/Montr-al-Government.html,good
revistautil.com/components/com_media/santander3,bad
trendhunter.com/trends/stupid-names-get-attention,good
helloguysqq.su/80.exe,bad
nextag.com/california-golden-seals/stores-html,good
malayalamtelevision.net/,good
cbc.ca/sports/story/2010/12/31/tony-proudfoot-dies.html,good
ca.linkedin.com/directory/people/ca/D7.html,good
coursehero.com/file/1558216/sc0195/,good
sakaza.co.za/upload/dropbox/proposal/,bad
222.239.91.18:127/xiaomo.exe,bad
local.yahoo.com/MI/Reed+City/Automotive/Tires,good
pony.site90.net/admin.php,bad
ovguide.com/movies_tv/the_cat_and_the_canary_1939.htm,good
nowpublic.com/strange/sex-and-my-city-wilmington-north-carolina-katherine-bell-moore,good
abclocal.go.com/kabc/story?section=news/state&id=8416942,good
sustainability.emory.edu/,good
exquisitefilmsxxx.com/category/american-dad/,good
rafsim.com/,good
biomedexperts.com/Profile.bme/41625/Lucien_J_C_Anteunis,good
mylife.com/lois_stockwell,good
museumca.org/collections/12,good
city-data.com/city/Boley-Oklahoma.html,good
elyrics.net/read/c/cross-canadian-ragweed-lyrics/mexican-sky-lyrics.html,good
absoluteastronomy.com/topics/Cliff_Arquette,good
uk.ask.com/wiki/Bob_Huggins,good
humanresources.about.com/od/glossaryh/f/what_hr.htm,good
mylife.com/paulinejeanlouis,good
amazon.com/Dude-Ranching-Yellowstone-Country-1915-1969/dp/0870623842,good
leticiaaraujo.com.br/VAN-GOG.939/ATUALIZACAO.CLIENTE.SANTANDER.ATIVAR.CHAVE/ATENDIMENTO.CLIENTE.SANTANDER/NOVO.ACESSO.CLIENTE.DESATUALIZADO/cadastro.Santander2016/index1.php,bad
en.goldenmap.com/Cathy_Rowland,good
content.usatoday.com/sportsdata/hockey/nhl/penguins/schedule/2009-10/all/post,good
maravillosarealidad.com/nmklad/nmklad/X1z0/index.php,bad
jalopnik.com/267650/robert-kubicas-crash-at-the-canadian-grand-prix,good
local.yahoo.com/info-16505851-fragel-patrick-s-patrick-s-fragel-atty-at-law-traverse-city,good
wrestlingforum.com/general-wwe/526199-ariel-helwani-interview-pro-wrestling.html,good
bullrunnings.wordpress.com/2011/11/29/wheats-battalion-at-stone-bridge/,good
ballcharts.com/teams/custom.php?team=vplbb&custom_number=111,good
youtube.com/watch?v=us9pEMzAAL4,good
yellowpages.ca/search/si/1/Hopital-Honore-Mercier/Saint-Hyacinthe,good
pbskids.kids.us/games/paint/index.html,good
myweb.tiscali.co.uk/dvdtrades/lists/CDR.htm,good
legendsofhockey.net/LegendsOfHockey/jsp/SearchPlayer.jsp?player=10406,good
buddhismpanama.com/,good
maxedoutradio.com/,good
worldexecutive.com/locations/canada/ontario/ottawa/67835.html,good
ashleynichols.wordpress.com/,good
gaytube.com/media/111659/Adam_Russo_and_Lex_Sabre/,good
quickfilms.org/la-petite-aurore-lenfant-martyre-1952-dvdrip/,good
jeffrey-lai.blogspot.com/,good
umclinden.org/churchstaff.htm,good
sportsillustrated.cnn.com/tennis/news/2000/02/07/mailbag/,good
ourhistory.canadiens.com/player/Andre-Boudrias,good
nhl.com/ice/schedulebymonth.htm,good
linkedin.com/pub/dir/jason/rhoades,good
trepeatedandequal.cn/krp3cmg/images/,bad
amazon.com/Bloody-Sunday-VHS-James-Nesbitt/dp/B00008DDHY,good
manufacturedirections.net/indiana/huntington/53739-bill-vallely.html,good
kcchiefs.com/hall_of_fame/chris_burford/,good
findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=7082747,good
linkedin.com/pub/flora-martinez/6/490/735,good
fingalcsrnetwork.ie/perfect/scribd/survey/drive/googlee/,bad
illimite-croyaien.freedompay.info/search?q=J8mA0iMnEEXy&amp;o=KHGQvX_eEu&amp;ac=Lmv8eZ5ULNLTFjJq&amp;fh=vWvyXdIcuJ0fApBjJCWBy4&amp;c=v7B6fMRhz_I6Zjnw4B&amp;og=QDleWk8c&amp;bu=A5Xh57ni&amp;ys=zQQMF&amp;tb=O,bad
philly.barstoolsports.com/around-barstool/john-mayberry-jr-using-agent-to-help-him-mate-with-mermaid/,good
atel.se/wp-includes/SimplePie/Count/c94178128effb263e1f2e323f1d8925f/,bad
wheels.blogs.nytimes.com/tag/alan-mulally/,good
suekelly.com/,good
zoominfo.com/people/Koch_Christof_416718237.aspx,good
onnettomuuskonetta.kioskey.com/vys8jzasih.php\n,bad
usparks.about.com/library/miniplanner/blfortnecessitynb.htm,good
websters-online-dictionary.org/definitions/Boyer?cx=partner-pub-0939450753529744%3Av0qd01-tdlq&cof=FORID%3A9&ie=UTF-8&q=Boyer&sa=Search,good
british-history.ac.uk/report.aspx?compid=28695,good
neoseeker.com/Companies/profiles/warner_bros._interactive_entertainment/,good
iyvrkkrpk.biz/data/info.php,bad
associatedcontent.com/article/2336836/halloween_events_at_the_sugar_land.html,good
imdb.com/company/co0139781/,good
southafrica.co.za/,good
respironicsremstars.respironics.com/,good
en.wikipedia.org/wiki/Cleveland,good
youtube.com/watch?v=b34YhEZEJXk,good
emusic.com/artist/Janina-Fialkowska-MP3-Download/11641919.html,good
blog.shopbop.com/2009/07/iron-maiden-jewelry-as-beautifully-wicked-body-armor.html,good
ymcpa.com/Contact-13845.asp,good
leadcapital.net/ea7udmx,bad
ashleyjackson7.co.uk/,good
amazon.com/Vogue-Living-Houses-Gardens-People/dp/0307266222,good
golfdigest.com/contributors/tiger-woods,good
christmascartoons.org/wp-includes/reset/first.php,bad
rottentomatoes.com/m/body_rock/,good
mubi.com/films/seven-samurai,good
jandjmusic.com/wp-includes/pomo/webmail2/webmail/webmail.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,bad
707eats.com/media/system/swf/PORTAL/bradesco24hrs/seguranca_201.10.192/central/informar_ss4.php?=AGG%20ACC%20DIG%20?31U4UJV6G5MPL4LXJA,bad
mmasun.com/,good
pdfebook4u.com/the-swimmer-by-john-cheever.html,good
agecon.purdue.edu/alumni/funk_award.asp,good
aktualne.centrum.cz/czechnews/clanek.phtml?id=612938,good
facebook.com/courtney.kling,good
oklahomaconstructhome.com.ng/pageindex.html,bad
mutlulugunsesi.com/,good
goaliesarchive.com/canadiens/indexcyr.html,good
historyorb.com/birthdays/date/1986,good
linkedin.com/pub/ray-galletti/4/668/b55,good
reocities.com/daniellla.geo/verreau.html,good
4shareddownload.net/4856/redshirt-theory-never-surrender-2011.html,good
manta.com/ic/mt6gt2z/ca/demenagement-mont-st-hilaire-inc,good
chacha.com/question/who-is-the-cheerleading-coach-at-lowell-high-school-in-lowell-michigan,good
nbadraft.net/players/marshon-brooks,good
funmaza.com/mausam_josh.html,good
miomusik.com/claude_dubois/,good
jessica-pare-hotphoto.blogspot.com/,good
bravenewfilms.org/blog/?p=69645,good
prowrestling.wikia.com/wiki/Butch_Reed,good
uk.answers.yahoo.com/question/index?qid=20100109134910AAtXDtP,good
signonsandiego.com/news/2011/jul/23/theres-no-whipping-acclamation-eddie-read-stakes/,good
coffj.com/,good
facebook.com/sanjiv.purba,good
examiner.com/sf-in-san-francisco/two-composers-one-celebration-armer-and-susa-at-sfcm,good
mademan.com/chickipedia/lyndsy-fonseca/,good
facebook.com/chantal.rouleau3,good
jamestowndistributors.com/userportal/show_product.do?pid=2150,good
okbooks365.com/img/?https://secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;gwyhsupamp;ssl=0&amp;dest,bad
royandboucher.com/genealogy/getperson.php?personID=I643&tree=T0001,good
trueknowledge.com/q/facts_about__cheque,good
