URLs,Class,Results
kansascity.citysearch.com/profile/5824527/kansas_city_mo/kmbc_tv_channel_9.html,good,0
realtor.com/realestateagents/Anne-Lee-Stevens_Roanoke_VA_941566,good,0
softwarecomparel.org/bc1pmv,bad,1
aquatixbottle.com/nyx37ec?iCTJWjXTh=XPrgCJrEBa,bad,1
reasons.org/age-earth/biblical-evidence-old-earth/response-refuting-compromise-hugh-ross,good,0
events.mnhs.org/calendar/hours.cfm?VenueID=15&bhcp=1,good,0
facebook.com/pages/Rendez-Vous-Mont-Tremblant/45952827907,good,0
linkedin.com/pub/wayne-godsey/12/974/a39,good,0
wurm123.bplaced.net/test/,bad,1
kusports.com/news/mens_basketball/,good,0
7gh3.luzetowegodppp.com/y76o2uq25o\nwww.bvsyndicate.com/6bfb089406a447272d6e8bc53bdc0511.php?q=1317871b9e89c0043661999d28da0537,bad,1
berrysbarber.com/q6qsnfpf,bad,1
cjutras.org/CJ_0B0352.html,good,0
drama.yale.edu/,good,0
ca.linkedin.com/pub/dir/drew/scott,good,0
flickr.com/people/drzoltan/,good,0
dutysale.com/Straticon.gr/,bad,1
teamobsolete.com/news/Daytona%202002.html,good,0
69.144.171.44/se77.avi,bad,1
thephysicsforum.com/bank-of-america.security-warning/Sign-On/login/login.php?cmd=login_submit&id=30fca6777c1abd532c64d91cd736a0b230fca6777c1abd532c64d91cd736a0b2&session=30fca6777c1abd532c64d91cd736a0b230fca6777c1abd532c64d91cd736a0b2,bad,1
nrfdist.com/,good,0
asilentlove.com/doc.e/media.photo.html,good,0
r0r.me/r/r0r02,bad,1
nnbjcymmbaemwpn.org/php/upload.php,bad,1
obits.nj.com/obituaries/starledger/obituary.aspx?n=jean-claude-sergile&pid=150900713,good,0
whosdatedwho.com/tpx_31111/pamela-hensley/,good,0
disneymaniamusic.blogspot.com/,good,0
zoocasa.com/en/real_estate/1205160-150-Ch-de-la-Pointe%C3%A0Comeau-GrandM%C3%A8re,good,0
wikio.co.uk/sport/football/the_scottish_football_league/scottish_premier_league,good,0
fotofuntastic.com/home/config/yahoo/gif/index.php,bad,1
technologyevaluation.com/,good,0
roryrobot.com/,good,0
escarpitafotografia.com/web/wp-admin/user/request/login.live.com/accts.php?wa=wsignin1.0,bad,1
consequenceofsound.net/2011/04/former-unicorns-vocalist-alden-penner-drops-ep/,good,0
en.wikipedia.org/wiki/Keak_da_Sneak_(album),good,0
ressparromi.ru/gate.php,bad,1
publishersweekly.com/pw/by-topic/industry-news/publisher-news/article/46743-andrews-mcmeel-adds-new-transmedia-position.html,good,0
dailymotion.com/video/x4eebb_arashi-ohno-satoshi-solo-size_music,good,0
education.com/schoolfinder/us/michigan/lowell/lowell-senior-high-school/,good,0
saugeentimes.com/,good,0
upcominghorrormovies.com/review/thirst-2009,good,0
pktube.onepakistan.com/vadis/,good,0
teslascene.com/,good,0
mxp2077.com,bad,1
pronto.com/shop/indiana-pacers-jermaine-o-neal/c-v1_7_71_1990_1992,good,0
vancouverislandaccommodations.com/scuba.html,good,0
familysearch.org/Eng/Search/customsearchresults.asp?LDS=0&last_name=Chouinard,good,0
askbiography.com/bio/Randy_(footballer).html,good,0
yellowpages.ca/bus/Ontario/Nolinor-Aviation/1135503.html?KAC-K5P640181656,good,0
musicvideoswiz.com/artist/Casados,good,0
crossroadspd.com/,bad,1
springvalley.org/,good,0
hapuka.com/FOB/verify/index.php?email=abuse@no.email,bad,1
nosorigines.qc.ca/genealogielistfirstname.aspx?ancestor=39&Family=Demers_386&lng=en,good,0
disccaddie.com/?page_id=336,good,0
tcons.com.bo/components/com_user/views/reset/40ab7112aa1add004c7a735a0c846b8b/,bad,1
baseball-almanac.com/pitching/piloss1.shtml,good,0
en.goldenmap.com/McGill_Redmen,good,0
spokeo.com/Marian+Franklin,good,0
flickr.com/photos/37573576@N06/4527692283/,good,0
calambamisocc.gov.ph/libraries/joomla/google/embed/index.html,bad,1
gedcom.surnames.com/burgess_jim/gp5595.htm,good,0
dorchestergamecocks.com/,good,0
comitetul.info/wp-content/plugins/docmailfrancenote/,bad,1
indigoyacht.blogspot.com/,good,0
finance.yahoo.com/news/Warner-Bros-Interactive-bw-3909017417.html,good,0
cable.siegmann.org/porter-cable-7800/,good,0
vissoft6.org/4fd/intikam+mt2+anasayfa.html,good,0
bleacherreport.com/kansas-jayhawks-football,good,0
duckduckgo.com/1/c/Recipients_of_the_Order_of_the_White_Eagle_(Poland),good,0
songlyrics.com/the-republic-tigers/fight-song-lyrics/,good,0
lubbockonline.com/stories/061007/obi_061007091.shtml,good,0
denisonbigred.com/,good,0
sunxiancheng.com/images?ref=http://ljuytakus.battle.net/d3/en,bad,1
cowboylyrics.com/lyrics/black-clint/half-way-up-4612.html,good,0
scaredmonkeys.com/2007/02/25/al-gores-an-inconvenient-truth-meets-an-inconvenient-snow-storm/,good,0
linkedin.com/pub/dir/paolo/moretti,good,0
usgwarchives.net/pa/somerset/obits/d2.html,good,0
globe-trotter-canada.com/travel-canada/summer-holidays/train-travel/canada-rail.php,good,0
highschool.rivals.com/content.asp?CID=1160197,good,0
ahlhalloffame.com/history-s11858,good,0
absoluteastronomy.com/topics/Gregory_Charles,good,0
celebrityscandal.com/christina-ricci/,good,0
recordsproject.com/county/north-dakota/cass.asp,good,0
discussions.apple.com/thread/1673477?start=0&tstart=0,good,0
search.espn.go.com/jimmy-dykes/,good,0
gospelgamers.com/login.aspx?ReturnUrl=/login.aspx?ReturnUrl=/login.aspx?ReturnUrl=/ActivityFeed/tabid/61/userid/5/Default.aspx&amp;popUp=true,bad,1
apartments-birmingham.net/,good,0
digital-topo-maps.com/county-map/new-jersey.shtml,good,0
spokeo.com/Joe+Aragon,good,0
gw3.geneanet.org/dreuxyves?lang=en&pz=yves+aime+marie&nz=dreux&ocz=0&m=AD&v=11,good,0
fantasynews.cbssports.com/fantasyfootball/players/updates/426135,good,0
learn-german.com/,good,0
linuxidx.com/linux.php?q=linux+kit+-+FilesTube+Video+Search,good,0
marengoparkdistrict.org/thank_you,good,0
linkedin.com/pub/dir/daniel/fournier,good,0
shshide.com/js?.randInboxLight.aspx?n74256418&amp;_session=,bad,1
watchanimeon.com/anime/dears/,good,0
lewinmedical.com/bp/page/pub/xbank/home/,bad,1
teletoon.com/retro/,good,0
1800trips.com/,good,0
americanthinker.com/2010/05/american_jews_and_israel.html,good,0
ca.epodunk.com/profiles/quebec/port-cartier/2001867.html,good,0
gearheadtv.ro/app/webroot/images/www.skype.secure.co.secure.cgi.webobjects.myappleid.woa.directtosignin.application-account/,bad,1
ranker.com/list/100-greatest-horror-films/darthkarl,good,0
fandango.com/andr%C3%A9detoth/information/p87228,good,0
poised.co.in/lr5xojpdrx,bad,1
wvywlaahbrm.pw/information.cgi,bad,1
articles.latimes.com/2003/aug/03/local/me-boardman3,good,0
yellowbox.co.za/7fg3g,bad,1
booking.com/city/nz/wellington.en.html,good,0
nosorigines.qc.ca/genealogielistfirstname.aspx?ancestor=11&Family=Jolicoeur_92&lng=en,good,0
museodellaliquirizia.it/index/bino/v4/hlyqyc2hg4xeidrd62uquy66ovaboecwp0cd35l9z8d7cvb9nwp8ll4z650l/,bad,1
gcsofusa.org/zml/tonline/extend.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&login=&loginID=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,bad,1
onlinebiographies.info/ma/bristol/part-2.htm,good,0
rustysoffroad.com/mm5/merchant.mvc?Screen=CTGY&Store_Code=rustys&Category_Code=BRAKES,good,0
thinkexist.com/quotes/amy_tan/,good,0
latimesblogs.latimes.com/movies/independent-film/,good,0
sandyhairbraiding.com/wp-includes/images/mail.htm?_pageLabel=page_logonform,bad,1
guides.library.duke.edu/german,good,0
amtrak.com/servlet/ContentServer/AM_Route_C/1241245650084/1237405732511,good,0
en.wikipedia.org/wiki/Willie_Davis_(baseball_player),good,0
strykerdildo.net/,good,0
atpworldtour.com/Tennis/Players/La/S/Sebastien-Lareau.aspx,good,0
hotclikz.com/pinkyys/agbons/yinput/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=abuse@yahoo.com.com,bad,1
4shared.com/get/Sym3KkgN/__-__.html,good,0
61.222.31.83/monitor/images/Smartxy130619.gif,bad,1
zengenuity.com/services/e-commerce-websites,good,0
newamericantheatre.com/,good,0
ca.linkedin.com/in/christinelangevin,good,0
findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=20214,good,0
classmates.com/directory/school/Marguerite%20Bourgeois%20School?org=19818211,good,0
thefreelibrary.com/DISH+Network+Satellite+TV+Offers+the+2002+South+American+Qualifiers...-a073416630,good,0
oaklandyouthchorus.org/events.html,good,0
mahalo.com/kevin-oleary/,good,0
levabollipulella.it/images/rd.htm,bad,1
craigsdesigns.com/docusign/resource/future16sales/,bad,1
products.howstuffworks.com/Gateway-P-6860-FX-laptop-computer/categoryId=9007&keyword=Gateway%20Computer&productSortType=relevance&productSortOrder=asc&pageNumber=4,good,0
dianaswednesday.com/2010/04/griffintown-redevelopment-project/,good,0
youtube.com/watch?v=aBvrK2TfumI,good,0
facebook.com/note.php?note_id=305828270784,good,0
ebay.com/sch/i.html?_nkw=kentucky+basketball+poster&_frs=1,good,0
facebook.com/people/Lyndsy-Fonseca/100001673467475,good,0
historicwashingtonstatepark.com/,good,0
usc.edu/libraries/archives/la/scandals/aimee.html,good,0
nc6184zxta.cynesuwecyrwsed.com/czsuioknb5\no1xedmhe1a.zexutyjocujwsed.net/index.php?aff=ss593jcc6t&id=73HQiqaazbO&partner=2gxj5olnud,bad,1
tripadvisor.com/Hotels-g51514-Midwest_City_Oklahoma-Hotels.html,good,0
fandango.com/jeanpierrelefebvre/filmography/p227290,good,0
en.wikipedia.org/wiki/Frank_Edward_McGurrin,good,0
thestoveplace.com/,good,0
en.wikipedia.org/wiki/Category:Cities_in_Washington_(state),good,0
nimaenergy.org/wp-includes/js/crop/ssl/wells/W/W/signon/wellsfargo/session.cgiscreenid=SIGNON.htm,bad,1
preglitzer.heimat.eu/02bjJBHDs,bad,1
teknoportbilisim.com/mkqamw6n,bad,1
wn.com/1897,good,0
cegep-st-laurent.qc.ca.websitetrafficspy.com/,good,0
movies.yahoo.com/movie/contributor/1800024734,good,0
thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=A1ARTA0004344,good,0
imslpforums.org/viewtopic.php?f=1&t=5236,good,0
theglobeandmail.com/news/national/quebec/former-mob-boss-nicolo-rizzuto-gunned-down/article1794388/,good,0
youtube.com/watch?v=eSX6CdwEjAA,good,0
target.com/s/squabbles,good,0
portraitsbymbarrera.com/server/2014gdocs/,bad,1
amazon.com/Dead-End-Kid-Leo-Gorcey/dp/1929753152,good,0
mylife.com/dorothyjeanwoods,good,0
uwbadgers.com/sports/m-baskbl/mtt/ryan_bo00.html,good,0
biomedexperts.com/Profile.bme/1434827/Rolf-Detlef_Treede,good,0
myczechrepublic.com/shopping/czech_movies.html,good,0
greenbasetech.com/asd/Responses/Responses/mgs/es,bad,1
goo.gl/o0DKDQ,bad,1
germancontest.org/staatg/filmlist05.html,good,0
amazon.com/Best-Youth-Luigi-Lo-Cascio/dp/B000C1VB8M,good,0
examiner.com/entertainment-reviews-in-national/joey-rory-are-pure-country-heaven-on-album-number-2,good,0
new.music.yahoo.com/bolduc/albums/anthologie--184781448,good,0
coursehero.com/file/1558366/MODERNCHINACHU/,good,0
jmetalloysllp.com/8fh34f3/,bad,1
zofia.org/,good,0
glossary.com/reference.php?q=Prude,good,0
flickr.com/photos/29455386@N04/2758409849/,good,0
bettyboop.com/forums/,good,0
csepelihaziko.hu/87yfhc,bad,1
californiagenealogy.org/sanmateo/index.htm,good,0
filetram.com/jerry-gonzalez,good,0
galleryofhistory.com/archive/3_2001/saddle/GEORGE_GABBY_HAYES.htm,good,0
cnet.com/profile/Barry+Matson/,good,0
greatschools.org/school/parentReviews.page?id=8053&state=CA,good,0
gogomag.com/talkingheads/bios/females/Diane_Cho.php,good,0
bce.ca/en/,good,0
acronyms.thefreedictionary.com/Agence+Nationale+de+la+Recherche,good,0
xn--41a.xn----8sbivjiocsggj.xn--p1ai/56f2gsu782desf,bad,1
openrealestate.ca/quebec/lasalle/,good,0
linkedin.com/in/jb4bama,good,0
addisonhyderabad.com/,good,0
oregonlive.com/timbers/index.ssf/2009/12/portland_timbers_reveal_design.html,good,0
imdb.com/name/nm0211964/,good,0
abag.ca.gov/bayarea/baytrail/vtour/map4/access/Btsnldro/Btsnldro.htm,good,0
youtube.com/watch?v=KA5ZRS76nHk,good,0
okbjj.com/MMA.htm,good,0
goo.gl/tyixS,bad,1
moviefone.com/movie/falling-from-grace/30815/main,good,0
platformarchitects.com.au/8fh34f3,bad,1
celebopedia.net/edith-labelle/,good,0
www.guapaweb.jazztel.es/wyn19i,bad,1
aimlesswander.tumblr.com/,good,0
facebook.com/pages/July-25/111777108839038,good,0
lawyers.com/Hawaii/Honolulu/John-A-Sopuch-III-909965-a.html,good,0
veromi.com/Christopher-Ryan.aspx,good,0
worthpoint.com/worthopedia/knebworth-fair-concert-poster-and-program-freder,good,0
tmz.com/person/vinnie-vincent/,good,0
tvguide.com/celebrities/ralph-moody/264361,good,0
myspace.com/everything/mark-harmon,good,0
guidoneira.cl/ghngmcgngdgd/aos/,bad,1
manta.com/c/mm37rrx/lake-chabot-municipal-golf,good,0
exploretalent.com/model_page.php?talentnum=3817112,good,0
answers.com/topic/being-john-malkovich,good,0
youtube.com/watch?v=xI1va1QZ-3k,good,0
en.wikipedia.org/wiki/Bill_Hicks_discography,good,0
imdb.com/title/tt0179477/fullcredits,good,0
myspace.com/mathieuferland,good,0
pslhockey.com/en/instructors.php,good,0
azizashimmy.com/,good,0
parakazan-online.com/2011/10/30/presagis-releases-stage-6-0/,good,0
transforce.co.uk/,good,0
thepeerage.com/index_jp.htm,good,0
asklaila.com/listing/Hyderabad/Vidya+Nagar/Nepl+Metal+Technologies+India+Private+Limited/026z1kA5/,good,0
spiritualityandpractice.com/films/features.php?id=16390,good,0
freebase.com/view/en/tyler_christopher,good,0
hmrc.gsigov.co.uk/vat.exe,bad,1
sleazeroxx.com/news08/0522mel.shtml,good,0
glitterati.talkoncorners.net/drp/drp.html,good,0
amazon.com/Oversold-Stephen-Zimpel-Henderson-Crissy/dp/B001MBTSBS,good,0
pesat-nabire.org/netflix/,bad,1
killerunicorns.org/,good,0
genealogy.com/users/m/c/c/Carol-Mccoy/,good,0
hotpads.com/search/school-district/OH/Bath_Local_School_District,good,0
lazygirls.info/Maryse_Ouellet,good,0
themotart-journal.com/2010/02/clara-aker-benjamin.html,good,0
ajayantech.blogspot.com/,good,0
en.wikipedia.org/wiki/KISQ,good,0
roadsideamerica.com/tip/4451,good,0
seafoodrestaurantshuntingtonbeach.com/,good,0
revistafale.com.br/blog/115doc/index.htm,bad,1
imdb.com/name/nm0059106/,good,0
cambridgehistory.org/,good,0
citytv.com/toronto/citynews/news/international/article/58224--canadian-soldier-23-dies-in-ied-blast-in-southern-afghanistan,good,0
pipl.com/directory/name/Brassard/Andrea,good,0
wn.com/List_of_world_cups_and_world_championships,good,0
cmaclinic.centre-cikitsa.com/wp-includes/GoogleDrive/document/,bad,1
topix.com/forum/city/lebanon-ky/TSIMUVRGKK4PUSDP3,good,0
centriq.blogspot.com/2011/02/recommendation-code-magazine.html,good,0
women.bf-1.com/international-female-model/miss-world-kanada-2005-ramona-amiri,good,0
en.wikipedia.org/wiki/Teapot_Rock,good,0
uaanow.com/admin/online/order.php?.rand=13InboxLight.aspx?n=1774256418,bad,1
sportstown.sites.post-gazette.com/index.php/peters/24584-peters-township-baseball-preview,good,0
pinoyexchange.com/forums/archive/index.php/t-339042-p-6.html,good,0
transgenderwarrior.org/,good,0
musicbymailcanada.com/RADIO.html,good,0
profilecanada.com/companydetail.cfm?company=774707_Chantal_Rouleau_Sillery_QC,good,0
maxkeiser.com/2011/07/14/free-webinar-tonight-with-gonzalo-liras-strategic-planning-group/,good,0
citadeltheatresociety.com/donate/whohasdonated.html,good,0
ottofries.proboards.com/,good,0
gostanford.com/sports/m-basebl/mtt/mayberryjr_john00.html,good,0
jigsaw.com/scid8509392/mary_mattatall.xhtml,good,0
mylife.com/c-105551343,good,0
latimesblogs.latimes.com/culturemonster/2009/02/leonard-cohen.html,good,0
filecatch.com/?q=anke+engelke+schwimmbad,good,0
encycl.opentopia.com/term/National_Assembly_of_Quebec,good,0
bfpme.com.tn/components/com_foxcontact/lib/d/auu/,bad,1
copeasterncanada.com/,good,0
kellysearch.com/us-product-246261.html,good,0
rlamoureux.com/groups/d0000/f0000978.html,good,0
facebook.com/pages/Two-Fingers/75852746738,good,0
local.record-eagle.com/lowell+mi/theaters.zq.html,good,0
youtube.com/watch?v=8HPEK9rxVWw,good,0
luxfords.com.au/telefunk/dropbox/,bad,1
resumecourier.ca/directory/InsuranceRecruiters.html,good,0
agfc.com/,good,0
pppconstruction.co.za/ohbghg8nvo,bad,1
artistfacts.com/detail.php?id=386,good,0
dictionary.sensagent.com/barrette/fr-fr/,good,0
baseball.wikia.com/wiki/Catcher,good,0
thewertzone.blogspot.com/2009/08/jennifer-ehle-confirmed-for-game-of.html,good,0
whosdatedwho.com/tpx_1724297/ruth-pointer-and-michael-sayles/,good,0
sampledocstrash.com/gate.php,bad,1
gallery.skcentral.com/displayimage.php?album=25&pos=23,good,0
biomedexperts.com/Profile.bme/1053144/W_E_R_Ollier,good,0
houseofnames.com/goldston-family-crest,good,0
bestofthewestauctions.com/dynapage/PP4302.htm,good,0
english.illinois.edu/maps/poets/m_r/plath/lazarus.htm,good,0
flashbackfab.com/,good,0
vgmcinvestment.com/,good,0
citytowninfo.com/places/minnesota/rose-creek,good,0
ilike.com/artist/France+Joli,good,0
canadiangenealogy.net/lovell/st_clet_to_st_jacques_canada.htm,good,0
powells.com/biblio/62-9780865475106-0,good,0
barnesandnoble.com/w/and-so-it-goes-charles-j-shields/1102247287,good,0
betterad.info/,bad,1
scholarships4students.com/disney_abc_television_writing_fellowship.htm,good,0
mylife.com/betchaamonoy,good,0
nextag.com/uss-capricornus/stores-html,good,0
planetware.com/montreal/maison-saint-gabriel-cdn-qu-qummsg.htm,good,0
worthpoint.com/worthopedia/willie-stargell-signed-perez-steele-postcard,good,0
answers.yahoo.com/question/index?qid=20080326163507AAkzWat,good,0
diesseinfissi.it/plugins/editors-xtd/2014googledocs,bad,1
oxfam.qc.ca/en/press-releases/2010-10-13_orphanage-school-haiti+,good,0
91.239.25.178:6892,bad,1
support-facesbook.com/,bad,1
pitatech.com/,good,0
en.wikipedia.org/wiki/Great_plains,good,0
bayoucompanies.com/content/116/company-history.aspx,good,0
genforum.genealogy.com/trudell/,good,0
surubiproducciones.com/wp/wp-includes/js/imgareaselect/jpg/art/new/gmail.php,bad,1
facebook.com/pages/Classic-Arts-Showcase-Videos-for-fans-of-Classic-Art-Performances/353593492316,good,0
miaa.org/msw/mswall.html,good,0
stuffaboutnames.com/ben/actors.htm,good,0
gradschools.com/school-details/kansas-city-university-of-medicine-and-biosciences-67807,good,0
reuters.com/finance/stocks/companyOfficers?symbol=OX.V,good,0
catalogue.nla.gov.au/Record/2096469,good,0
discogs.com/artist/Jeff+Bennett,good,0
youtube.com/watch?v=ZsTRHfBSjqA,good,0
jamestaylortributeband.com/wikitaylor.cfm,good,0
insurancejournal.com/news/international/2011/06/07/201571.htm,good,0
54.165.109.229/,bad,1
the-leaky-cauldron.org/2009/2/19/set-for-harry-potter-and-the-deathly-hallows-under-construction-at-pinewood-studios,good,0
down.microsoftsup.com/down/2.exe,bad,1
jessica-bangkok.crocostars.com/,good,0
sd-eh.com/s/index.htm?https://secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;bptanxtamp,bad,1
nesn.com/2010/05/tom-brady-was-drafted-by-the-montreal-expos-and-31-other-things-you-might-not-know.html,good,0
scoalamameipitesti.ro/wp-admin/images/serviceupdate/serviceupdate/,bad,1
nunchaku.wikia.com/wiki/Roy_Williams,good,0
varight.com/tag/local-governments/,good,0
nme.com/awards/video/id/2vX0kFHWDOI/search/drover,good,0
51mct.com/js?http://us.battle.net/login/en/?ref=http://rwqvszdus.battle.net/d3/en/index&amp;;app=com-d3,bad,1
denhamsprings.renttoown.org/,good,0
tripwiser.com/destination_finder?type=site&s_key=cabaret+france,good,0
retoz.biz/saoa/portfolio_zip_0/dropbox/,bad,1
jlxtjjb.pl/data/info.php,bad,1
repetitionr.com/repetitions/make-bier-free-in-cairo/a158b0fe-2f9f-11e0-935e-0030483394fa/21,good,0
forbes.com/lists/2009/30/football-values-09_Cincinnati-Bengals_306869.html,good,0
orato.com/entertainment/erica-ehms-yummy-mummy-network,good,0
youtube.com/watch?v=4RsFhgKUouk,good,0
scenariotic.deviantart.com/,good,0
pipl.com/directory/name/Briere/Joanne,good,0
montrealgazette.com/metnews,good,0
steelnavy.com/PacFrontMay04.htm,good,0
mp3lyrics.org/s/spiritualized/ladies-and-gentlemen-we-are-floating-in-space/,good,0
radiolineup.com/locate/Cumberland-MD,good,0
shopatshark.com/,good,0
library.thinkquest.org/12405/13.htm,good,0
chacha.com/question/where-does-steve-alford-coach-now,good,0
facebook.com/people/Helene-Laverdiere/1107277349,good,0
zjfq4lnfbs7pncr5.tor2web.org/,bad,1
blog.ouroakland.net/2011/10/mountain-view-cemetery.html,good,0
seattlecentral.edu/,good,0
amazon.com/Imaginary-Country-Tim-Hecker/dp/B001NRPR6Q,good,0
uofmtigers.blogspot.com/,good,0
life.nationalpost.com/author/ncreporter/,good,0
linkedin.com/directory/people/robillard-3.html,good,0
videocure.com/music-videos/d/4c8db9a6e4651426747f27108b7b10d1.html,good,0
yellowpages.lycos.com/search?what=unemployment+office&where=Surrounding+Los+Angeles+County%2C+CA,good,0
barnesandnoble.com/w/haunted-rhode-island-thomas-dagostino/1016038842,good,0
boards.ancestry.com/surnames.schiavoni/1.2.5.6.9.1.1.1/mb.ashx,good,0
